जाँच,{'text': 'checking'}
हरिलाल,{'text': 'harilal'}
अक्षय,{'text': 'akshay'}
खन्ना,{'text': 'khanna'}
दिलचस्प,{'text': 'interestingly'}
हालांकि,{'text': 'albeit'}
नाटकीय,{'text': 'dramatic'}
मदद,{'text': 'helped'}
निबंध,{'text': 'essay'}
प्रभावित,{'text': 'impressed'}
अंगूठे,{'text': 'thumbs'}
अनिल,{'text': 'anil'}
कपूर,{'text': 'kapoor'}
उत्पादन,{'text': 'producing'}
उत्तम दर्जे का,{'text': 'classy'}
पूंछ,{'text': 'tail'}
चैनल,{'text': 'channel'}
सर्फिंग,{'text': 'surfing'}
केबल,{'text': 'cable'}
चैनल,{'text': 'channels'}
Intrigued,{'text': 'intrigued'}
ढूंढा गया,{'text': 'sought'}
प्रोग्राम,{'text': 'program'}
सारांश,{'text': 'summary'}
परेशान,{'text': 'disturbed'}
परेशान,{'text': 'distressed'}
भाग लिया,{'text': 'attended'}
स्कूल,{'text': 'school'}
अंतर्दृष्टि,{'text': 'insight'}
संघर्ष,{'text': 'contend'}
समान,{'text': 'alike'}
संघर्ष,{'text': 'struggle'}
समझने,{'text': 'comprehend'}
मूर्खतापूर्ण,{'text': 'senseless'}
शूटिंग,{'text': 'shootings'}
भारी,{'text': 'overwhelming'}
लेने,{'text': 'seek'}
कीड़े,{'text': 'bugs'}
बनी,{'text': 'bunny'}
कलाकार,{'text': 'performer'}
प्रदर्शित,{'text': 'display'}
स्थानांतरित,{'text': 'transferring'}
बलों,{'text': 'oblige'}
आंकड़े,{'text': 'figures'}
चर्मपूर्ण,{'text': 'taxidermy'}
भराई,{'text': 'stuffing'}
जानवरों,{'text': 'animals'}
कुछ,{'text': 'certain'}
खरगोश,{'text': 'rabbit'}
कारण,{'text': 'causes'}
Wits,{'text': 'wits'}
rascally,{'text': 'rascally'}
नियोक्ता,{'text': 'employer'}
जरूर,{'text': 'definitely'}
१९४०,{'text': '1940'}
रहता,{'text': 'remains'}
डिस्क,{'text': 'disc'}
Looney,{'text': 'looney'}
संग्रह,{'text': 'collection'}
वॉल्यूम,{'text': 'volume'}
जेरी,{'text': 'jerry'}
हवाओं,{'text': 'winds'}
बोतल,{'text': 'bottle'}
अदृश्य,{'text': 'invisible'}
इंक,{'text': 'ink'}
रसायन विज्ञान,{'text': 'chemistry'}
जल्दी,{'text': 'quickly'}
पाता,{'text': 'discovers'}
परिणाम,{'text': 'results'}
हो,{'text': 'occur'}
उपयोग,{'text': 'uses'}
छिपा,{'text': 'hidden'}
हालत,{'text': 'condition'}
पीड़ा,{'text': 'torment'}
बचाव,{'text': 'defending'}
परपीड़क,{'text': 'sadistic'}
लकीर,{'text': 'streak'}
torments,{'text': 'torments'}
बिल्ली,{'text': 'cat'}
अकारण,{'text': 'unprovoked'}
धोखा,{'text': 'deceiving'}
चूहादानी,{'text': 'mousetrap'}
गायब हो जाता,{'text': 'disappears'}
दूध,{'text': 'milk'}
पकवान,{'text': 'dish'}
नींद,{'text': 'sleep'}
दुःस्वप्न,{'text': 'nightmare'}
पंजा,{'text': 'paw'}
कार्टून,{'text': 'cartoons'}
40,{'text': '40s'}
s,{'text': '50s'}
माउस,{'text': 'mouse'}
आकर्षक,{'text': 'cute'}
शुक्र,{'text': 'thankfully'}
आम तौर पर,{'text': 'generally'}
नुकसान,{'text': 'damage'}
ग्रस्त,{'text': 'suffers'}
तिहाई,{'text': 'thirds'}
विधियों,{'text': 'methods'}
पता लगाएँ,{'text': 'detect'}
स्थित,{'text': 'located'}
डाल,{'text': 'putting'}
आटा,{'text': 'flour'}
पैरों,{'text': 'footprints'}
नैतिकता,{'text': 'morals'}
कभी कभी,{'text': 'occasionally'}
कड़वाहट,{'text': 'bitterness'}
होती,{'text': 'occurs'}
लपट,{'text': 'lightness'}
नरम,{'text': 'soften'}
ताना,{'text': 'sarcasm'}
विडंबना,{'text': 'irony'}
प्रवाह,{'text': 'flows'}
को,{'text': 'till'}
रोकने,{'text': 'halt'}
चमकता,{'text': 'shines'}
Trintignant,{'text': 'trintignant'}
Romy,{'text': 'romy'}
Schneider,{'text': 'schneider'}
पर्ल,{'text': 'pearl'}
चमक,{'text': 'glowing'}
हिप्पी,{'text': 'hippy'}
आंदोलन,{'text': 'movement'}
राजनीतिक,{'text': 'political'}
कार्यकर्ता,{'text': 'activist'}
वियतनाम,{'text': 'vietnam'}
सारा,{'text': 'sarah'}
ब्रायन,{'text': 'brian'}
जन्म,{'text': 'born'}
चौथे,{'text': 'fourth'}
जुलाई,{'text': 'july'}
पिताजी,{'text': 'dad'}
केट,{'text': 'kate'}
गर्भवती,{'text': 'pregnant'}
रोल,{'text': 'roll'}
कलाकार,{'text': 'artist'}
घर,{'text': 'home'}
सैन,{'text': 'san'}
फ्रांसिस्को,{'text': 'francisco'}
गर्मियों,{'text': 'summer'}
उदार,{'text': 'liberal'}
सभी,{'text': 'everybody'}
पर्ची,{'text': 'slip'}
वोट,{'text': 'vote'}
साठ,{'text': 'sixties'}
हत्या,{'text': 'murders'}
लूथर,{'text': 'luther'}
अच्छी तरह,{'text': 'aswell'}
विरोध,{'text': 'protests'}
वुडस्टॉक,{'text': 'woodstock'}
निकट,{'text': 'closely'}
लहरदार,{'text': 'wavy'}
वक्ता,{'text': 'speaker'}
रस,{'text': 'gravy'}
नाश्ता,{'text': 'breakfast'}
बिस्तर,{'text': 'bed'}
४००,{'text': '400'}
000,{'text': '000'}
सहायता,{'text': 'aid'}
कर्मचारी,{'text': 'employee'}
मिशेल,{'text': 'mitchell'}
शांत,{'text': 'leisen'}
बहुमुखी प्रतिभा,{'text': 'versatility'}
संगीत,{'text': 'musical'}
पिछले,{'text': 'previous'}
नाटकों,{'text': 'dramas'}
कैमिया,{'text': 'cameo'}
कंडक्टर,{'text': 'conductor'}
कोड,{'text': 'code'}
Widescreen,{'text': 'widescreen'}
क्षेत्र,{'text': 'ala'}
Busby,{'text': 'busby'}
बर्कले,{'text': 'berkeley'}
चरित्रहीन,{'text': 'characterless'}
जैक,{'text': 'jack'}
oakie,{'text': 'oakie'}
विक्टर,{'text': 'victor'}
लोगों,{'text': 'personas'}
gertrude,{'text': 'gertrude'}
चिंगारी,{'text': 'spark'}
धुन,{'text': 'rhapsody'}
नाटक,{'text': 'drama'}
दुविधा,{'text': 'unconvincing'}
ठगा,{'text': 'faked'}
न्यूनतम,{'text': 'minimal'}
प्रभाव,{'text': 'impact'}
कट,{'text': 'alienate'}
खासकर,{'text': 'particularly'}
क्रिस्टन,{'text': 'kirsten'}
डंस्ट,{'text': 'dunst'}
शमौन,{'text': 'simon'}
pegg,{'text': 'pegg'}
Comedic,{'text': 'comedic'}
जगह,{'text': 'spot'}
सिडनी,{'text': 'sidney'}
smalltime,{'text': 'smalltime'}
Bumbling,{'text': 'bumbling'}
पत्रकार,{'text': 'journalist'}
रखा,{'text': 'hired'}
Upscale,{'text': 'upscale'}
पत्रिका,{'text': 'magazine'}
शानदार,{'text': 'spectacular'}
प्रवेश,{'text': 'enters'}
जलता,{'text': 'burns'}
पुल,{'text': 'bridges'}
मालिकों,{'text': 'bosses'}
साथियों,{'text': 'peers'}
सुपरस्टार,{'text': 'superstars'}
बाधित,{'text': 'disrupting'}
टाई,{'text': 'tie'}
घटना,{'text': 'event'}
अनुमति,{'text': 'allowing'}
बड़े पैमाने पर,{'text': 'rampant'}
कैच,{'text': 'catches'}
क्लेटन,{'text': 'clayton'}
हार्डिंग,{'text': 'harding'}
संपादक,{'text': 'editor'}
तेज,{'text': 'sharp'}
चेतावनी दी,{'text': 'warns'}
प्रभावित,{'text': 'impress'}
सफल,{'text': 'succeed'}
अपमान,{'text': 'insults'}
Annoys,{'text': 'annoys'}
Alison,{'text': 'alison'}
ऑलसेन,{'text': 'olsen'}
हिम्मत,{'text': 'dares'}
ग्राहकों,{'text': 'clients'}
प्रचारक,{'text': 'publicist'}
Eleanor,{'text': 'eleanor'}
Gillian,{'text': 'gillian'}
एंडरसन,{'text': 'anderson'}
खराबी,{'text': 'upsets'}
प्रत्यक्ष,{'text': 'direct'}
लॉरेंस,{'text': 'lawrence'}
Maddox,{'text': 'maddox'}
डैनी,{'text': 'danny'}
हस्टन,{'text': 'huston'}
रचनात्मक,{'text': 'creative'}
परेशान,{'text': 'annoy'}
बढ़ती,{'text': 'rising'}
सोफी,{'text': 'sophie'}
क्षेत्र,{'text': 'maes'}
Megan,{'text': 'megan'}
फॉक्स,{'text': 'fox'}
विकसित,{'text': 'develops'}
अजीब,{'text': 'odd'}
एलीसन,{'text': 'allison'}
दोस्ती,{'text': 'friendship'}
नीचे,{'text': 'downward'}
Spiraling,{'text': 'spiraling'}
कहानी,{'text': 'storyline'}
अप्रिय,{'text': 'obnoxious'}
कष्टप्रद,{'text': 'annoying'}
आकर्षक,{'text': 'likable'}
रूट,{'text': 'root'}
cking,{'text': 'cking'}
विनोदी,{'text': 'humorous'}
सफेद,{'text': 'wit'}
unlikable,{'text': 'unlikable'}
आयामी,{'text': 'dimensional'}
Underused,{'text': 'underused'}
मसाला,{'text': 'spice'}
हास्य,{'text': 'comedies'}
रोमांटिक,{'text': 'romantic'}
पहेली,{'text': 'puzzlement'}
विफल,{'text': 'fail'}
अवर्णनीय,{'text': 'indescribable'}
असाधारण,{'text': 'exceptional'}
९०,{'text': '90'}
साफ,{'text': 'ren'}
stimpy,{'text': 'stimpy'}
चोट,{'text': 'hurt'}
छोड़,{'text': 'skip'}
को,{'text': 'te'}
चचेरे भाई,{'text': 'cousin'}
नेत्रहीन,{'text': 'visually'}
शक,{'text': 'undoubtably'}
खरोंच,{'text': 'bruise'}
संवेदनशीलता,{'text': 'sensibilities'}
अक्षम,{'text': 'disabled'}
हाइपर,{'text': 'hyper'}
लोगों,{'text': 'folks'}
umbrage,{'text': 'umbrage'}
Curled,{'text': 'curled'}
भ्रूण,{'text': 'fetal'}
स्थिति,{'text': 'position'}
फीका,{'text': 'faded'}
हल्का,{'text': 'lighten'}
नाव,{'text': 'float'}
कार्टून,{'text': 'caricatures'}
हस्तियों,{'text': 'celebrities'}
1930,{'text': '1930s'}
1940,{'text': '1940s'}
बहुत,{'text': 'terribly'}
चापलूसी,{'text': 'flattering'}
बिंग,{'text': 'bing'}
Crosby,{'text': 'crosby'}
कथित तौर पर,{'text': 'reportedly'}
नफरत,{'text': 'hated'}
याद,{'text': 'remembered'}
हस्ताक्षरित,{'text': 'signed'}
शांति,{'text': 'peace'}
संधि,{'text': 'treaty'}
सुखद जीवन का,{'text': 'idyllic'}
जाहिर,{'text': 'predictably'}
खट्टे,{'text': 'sour'}
अंतहीन,{'text': 'endless'}
पाइप,{'text': 'pipe'}
फ्राइंग,{'text': 'frying'}
बेसबॉल,{'text': 'baseball'}
धड़कता,{'text': 'bat'}
बुच,{'text': 'butch'}
शुरुआत,{'text': 'beginning'}
गुच्छा,{'text': 'bunch'}
नेटवर्क,{'text': 'network'}
को,{'text': 'la'}
दोपहर,{'text': 'afternoon'}
विचार,{'text': 'consider'}
टॉकी,{'text': 'talkie'}
डालता,{'text': 'puts'}
शर्म,{'text': 'shame'}
अभिनव,{'text': 'innovative'}
आराध्य,{'text': 'adorable'}
उत्साहित,{'text': 'upbeat'}
लॉटरी,{'text': 'lottery'}
पुरुष,{'text': 'male'}
नेतृत्व,{'text': 'lead'}
प्राणपोषक,{'text': 'exhilarating'}
शानदार,{'text': 'spectacularly'}
बार,{'text': 'twice'}
मार्क्स,{'text': 'marx'}
सबसे बड़ी,{'text': 'biggest'}
शेर,{'text': 'lion'}
बकवास,{'text': 'corny'}
Sequels,{'text': 'sequels'}
एनिमेशन,{'text': 'animation'}
बेकार,{'text': 'sucks'}
टॉमी,{'text': 'tommy'}
मैट,{'text': 'matt'}
डिलन,{'text': 'dillon'}
जुआ,{'text': 'gambling'}
कलाई,{'text': 'wrists'}
सीखा,{'text': 'learned'}
फेंक,{'text': 'throwing'}
क्रेप्स,{'text': 'craps'}
सनकी,{'text': 'cynical'}
रो,{'text': 'crying'}
गंभीर,{'text': 'grave'}
दोस्त,{'text': 'buddy'}
टिप्पणी,{'text': 'remarks'}
फेंक दिया,{'text': 'threw'}
बैटरी,{'text': 'battery'}
एसिड,{'text': 'acid'}
सभी,{'text': 'allen'}
चकाचौंध,{'text': 'blinding'}
ब्रूस,{'text': 'bruce'}
को,{'text': 'dern'}
अंत,{'text': 'endings'}
गढ़ा,{'text': 'wrought'}
Blissfully,{'text': 'blissfully'}
अनजान,{'text': 'unaware'}
मूल,{'text': 'native'}
फैलाया,{'text': 'unleashed'}
रे,{'text': 'ray'}
जाएगा,{'text': 'bo'}
नस्लवाद,{'text': 'racism'}
बदसूरत,{'text': 'ugly'}
क्लब,{'text': 'club'}
बुलाया,{'text': 'called'}
संघि,{'text': 'confederate'}
ध्वज,{'text': 'flag'}
समर्थन,{'text': 'backing'}
नस्लवादी,{'text': 'racist'}
factotum,{'text': 'factotum'}
सुनो,{'text': 'listen'}
परिपक्व,{'text': 'matured'}
स्वामी,{'text': 'owns'}
सर्वोपरि,{'text': 'paramount'}
अध्ययन,{'text': 'studies'}
पतले,{'text': 'finely'}
सूक्ष्म,{'text': 'nuanced'}
फ़ार्म,{'text': 'farm'}
मार्मिक,{'text': 'poignant'}
बैसेट,{'text': 'bassett'}
हाउंड,{'text': 'hound'}
Convincingly,{'text': 'convincingly'}
Diane,{'text': 'diane'}
लेन,{'text': 'lane'}
ager,{'text': 'ager'}
थोड़े,{'text': 'kinda'}
सजा,{'text': 'conviction'}
अंगरक्षक,{'text': 'bodyguard'}
मेक्सिको,{'text': 'mexico'}
अपहरण,{'text': 'kidnappings'}
फिरौती,{'text': 'ransom'}
दोस्ती,{'text': 'befriend'}
ग्रेगसन,{'text': 'gregson'}
विलियम्स,{'text': 'williams'}
लिसा,{'text': 'lisa'}
gerrard,{'text': 'gerrard'}
ग्लेडिएटर,{'text': 'gladiator'}
बना,{'text': 'composed'}
मजबूत,{'text': 'strongest'}
denzel,{'text': 'denzel'}
वाशिंगटन,{'text': 'washington'}
मिकी,{'text': 'mickey'}
Rourke,{'text': 'rourke'}
walken,{'text': 'walken'}
डकोटा,{'text': 'dakota'}
हवा,{'text': 'fanning'}
चमकदार,{'text': 'dazzling'}
संपादन,{'text': 'editing'}
जीवन,{'text': 'lifetime'}
खिलाफ,{'text': 'ellen'}
burstyn,{'text': 'burstyn'}
सामन्था,{'text': 'samantha'}
mathis,{'text': 'mathis'}
Jodelle,{'text': 'jodelle'}
ferland,{'text': 'ferland'}
नामित,{'text': 'nominated'}
एमी,{'text': 'emmy'}
masterson,{'text': 'masterson'}
अप्रैल,{'text': 'april'}
२००१,{'text': '2001'}
ही,{'text': 'ca'}
नामांकन,{'text': 'nominations'}
मत्स्यस्त्री,{'text': 'mermaid'}
फिल्म,{'text': 'blockbuster'}
मकान,{'text': 'house'}
खेल,{'text': 'games'}
भ्रम,{'text': 'illusion'}
मनोवैज्ञानिक,{'text': 'psychologist'}
ऋण,{'text': 'debts'}
खेल,{'text': 'game'}
आकर्षण,{'text': 'fascination'}
होता,{'text': 'happens'}
अनुसरण,{'text': 'pursue'}
आग्रह,{'text': 'urge'}
कुर्सी,{'text': 'chair'}
धोखा दिया,{'text': 'tricked'}
पीड़ितों,{'text': 'victims'}
अपराधियों,{'text': 'perpetrators'}
वापसी,{'text': 'drawback'}
कमी,{'text': 'lacks'}
संगतता,{'text': 'consistency'}
काफी हद तक,{'text': 'largely'}
मुआवजा,{'text': 'compensated'}
मनोवैज्ञानिक,{'text': 'psychological'}
विकास,{'text': 'development'}
जस्टिन,{'text': 'justin'}
Timberlake,{'text': 'timberlake'}
आसक्त,{'text': 'obsessed'}
सबसे खराब,{'text': 'worst'}
Cary,{'text': 'cary'}
elwes,{'text': 'elwes'}
डिलन,{'text': 'dylan'}
Mcdermott,{'text': 'mcdermott'}
नाम,{'text': 'names'}
बुनियादी,{'text': 'basic'}
Uncovering,{'text': 'uncovering'}
दूषित,{'text': 'corrupt'}
Conflicted,{'text': 'conflicted'}
Freeman,{'text': 'freeman'}
संरक्षक,{'text': 'mentor'}
केविन,{'text': 'kevin'}
Spacey,{'text': 'spacey'}
पदार्थ,{'text': 'substance'}
homicidal,{'text': 'homicidal'}
धब्बेदार,{'text': 'freaked'}
उम्मीद,{'text': 'expecting'}
cheesiness,{'text': 'cheesiness'}
catchphrases,{'text': 'catchphrases'}
अनुचित,{'text': 'unjustified'}
दृश्यों,{'text': 'sequences'}
पुरानी,{'text': 'clichéd'}
सभ्य,{'text': 'decent'}
रखा,{'text': 'kept'}
रुचि,{'text': 'interested'}
प्रकट,{'text': 'appear'}
सिनेमाघरों,{'text': 'theatres'}
कल्पनाशील,{'text': 'imaginative'}
Refreshingly,{'text': 'refreshingly'}
मुफ्त,{'text': 'free'}
क्लिच,{'text': 'cliché'}
picaresque,{'text': 'picaresque'}
चक्कर,{'text': 'affair'}
बताता,{'text': 'recounts'}
आदर्श,{'text': 'ideal'}
शर्तों,{'text': 'conditions'}
बच,{'text': 'escaped'}
अपराधी,{'text': 'convict'}
बंधक,{'text': 'hostage'}
Expertly,{'text': 'expertly'}
गिब्सन,{'text': 'gibson'}
संतुलित,{'text': 'balanced'}
ताजगी,{'text': 'freshness'}
विश्वास,{'text': 'believing'}
अस्वीकृति,{'text': 'rejection'}
Word,{'text': 'parole'}
नाहक,{'text': 'undeserved'}
contrives,{'text': 'contrives'}
जटिल,{'text': 'convoluted'}
अंततः,{'text': 'ultimately'}
सहज,{'text': 'spontaneous'}
सामने,{'text': 'fore'}
Flees,{'text': 'flees'}
झील,{'text': 'lakeside'}
निवास,{'text': 'residence'}
जला,{'text': 'bursting'}
नृत्य,{'text': 'dancing'}
सनकी,{'text': 'capricious'}
धीरे धीरे,{'text': 'gradually'}
लाभ,{'text': 'gains'}
कैप्टिव,{'text': 'captive'}
सीमित,{'text': 'tethered'}
जोड़ी,{'text': 'pair'}
जवाब,{'text': 'responses'}
प्रपत्र,{'text': 'forms'}
लिंडसे,{'text': 'lindsay'}
Wagner,{'text': 'wagner'}
उत्साही,{'text': 'zealous'}
लेफ्टिनेंट,{'text': 'lieutenant'}
coburn,{'text': 'coburn'}
प्रभारी,{'text': 'charge'}
धरपकड़,{'text': 'manhunt'}
कैदी,{'text': 'prisoner'}
मनोरंजक,{'text': 'engrossing'}
पुस्तक,{'text': 'paced'}
लाभ,{'text': 'profits'}
पूंजी,{'text': 'capital'}
करेन,{'text': 'karen'}
छीन लिया,{'text': 'snatched'}
बालक,{'text': 'lad'}
उचित,{'text': 'appropriately'}
सनकी,{'text': 'whimsical'}
योगदान,{'text': 'contributed'}
वाट,{'text': 'watts'}
फुटेज,{'text': 'footage'}
शरत्काल,{'text': 'autumnal'}
ओंटारियो,{'text': 'ontario'}
प्रांत,{'text': 'province'}
सुधार,{'text': 'correction'}
समीक्षा,{'text': 'review'}
पुरस्कार,{'text': 'award'}
Gigi,{'text': 'gigi'}
गलत सूचना,{'text': 'misinformation'}
पश्चिम,{'text': 'west'}
१९६२,{'text': '1962'}
उचित,{'text': 'fair'}
१९६५,{'text': '1965'}
बदल,{'text': 'altered'}
सीमाओं,{'text': 'limitations'}
ओलिवर,{'text': 'oliver'}
अपार्टमेंट,{'text': 'apartment'}
Bumble,{'text': 'bumble'}
राज्यपालों,{'text': 'governors'}
अंडरस्कोर,{'text': 'underscore'}
डॉजर,{'text': 'dodger'}
मूडी,{'text': 'moody'}
चंचल,{'text': 'playful'}
fagin,{'text': 'fagin'}
शनि,{'text': 'shani'}
वालिस,{'text': 'wallis'}
कारण,{'text': 'reason'}
खरीद,{'text': 'buy'}
कोरियोग्राफी,{'text': 'choreography'}
संगीत,{'text': 'musicals'}
काम,{'text': 'chores'}
लंदन,{'text': 'london'}
मांस,{'text': 'meat'}
खजाना,{'text': 'treasure'}
रहने,{'text': 'stay'}
24,{'text': '24'}
मौसम,{'text': 'season'}
Dvr,{'text': 'dvr'}
डिजिटल,{'text': 'digital'}
रिकॉर्डर,{'text': 'recorder'}
बॉक्स,{'text': 'box'}
बैठे,{'text': 'sitting'}
हुक,{'text': 'hook'}
भार,{'text': 'sinker'}
Bauer,{'text': 'bauer'}
आदी,{'text': 'hooked'}
निमिष,{'text': 'blinking'}
असीमित,{'text': 'unlimited'}
महीने,{'text': 'month'}
पास,{'text': 'pass'}
डॉलर,{'text': 'dollars'}
अनावश्यक,{'text': 'needless'}
मौसम,{'text': 'seasons'}
सप्ताह,{'text': 'weeks'}
७२,{'text': '72'}
मिनट,{'text': 'minute'}
ढूँढना,{'text': 'finding'}
आसान,{'text': 'easier'}
सप्ताह,{'text': 'week'}
प्रत्याशा,{'text': 'anticipation'}
Mildly,{'text': 'mildly'}
दर्दनाक,{'text': 'torturous'}
क्रूर,{'text': 'cruel'}
chomping,{'text': 'chomping'}
सम्मोहक,{'text': 'compelling'}
अजीब,{'text': 'awkward'}
कसकर,{'text': 'tightly'}
घाव,{'text': 'wound'}
प्रयास,{'text': 'attempts'}
नेविगेट,{'text': 'navigate'}
द्वारा,{'text': 'door'}
विक्रेता,{'text': 'salesman'}
कैप्चर,{'text': 'capture'}
हतोत्साहित,{'text': 'unnerving'}
टोन,{'text': 'tone'}
सेवा,{'text': 'served'}
परेशान,{'text': 'unsettling'}
दर्द,{'text': 'pain'}
Accompanies,{'text': 'accompanies'}
अनुक्रम,{'text': 'sequence'}
सुविधा,{'text': 'facility'}
खड़ा,{'text': 'stood'}
जोर,{'text': 'loud'}
अक्सर,{'text': 'frequently'}
प्रयासों,{'text': 'efforts'}
प्रतिष्ठित,{'text': 'iconic'}
Fav,{'text': 'fav'}
ट्रेक,{'text': 'trek'}
लोग,{'text': 'guys'}
बीम,{'text': 'beam'}
विस्फोट,{'text': 'explode'}
अजीब,{'text': 'freaky'}
लाइब्रेरियन,{'text': 'librarian'}
दोस्त,{'text': 'dude'}
कर्क,{'text': 'kirk'}
पहुँचाया,{'text': 'transported'}
16वीं,{'text': '16th'}
Mccoy,{'text': 'mccoy'}
स्पॉक,{'text': 'spock'}
फ्रीज,{'text': 'freeze'}
जमे हुए,{'text': 'frozen'}
अवरोधित,{'text': 'locked'}
आरोप लगाया,{'text': 'charged'}
जादूई,{'text': 'witchcraft'}
दीवाना,{'text': 'amok'}
फ्रीड,{'text': 'vanquished'}
Hes,{'text': 'hes'}
रॉयल,{'text': 'royal'}
डॉक्टर,{'text': 'doc'}
छोड़ने,{'text': 'leaving'}
अपने,{'text': 'ton'}
पत्ते,{'text': 'leaves'}
स्वाद,{'text': 'taste'}
उदासी,{'text': 'sadness'}
बंजर भूमि,{'text': 'wasteland'}
पड़ोस,{'text': 'neighborhood'}
बैंग,{'text': 'bang'}
बक,{'text': 'buck'}
सलेम,{'text': 'salem'}
डायन,{'text': 'witch'}
परीक्षण,{'text': 'trials'}
हताशा,{'text': 'desperation'}
अलगाव,{'text': 'isolation'}
छोड़ दिया,{'text': 'abandoned'}
बिल्कुल,{'text': 'entirely'}
सेटिंग्स,{'text': 'settings'}
प्रबंधित,{'text': 'managed'}
जाम,{'text': 'jam'}
नहीं,{'text': 'fer'}
vulcans,{'text': 'vulcans'}
कुशल,{'text': 'efficient'}
बचता,{'text': 'survives'}
खतरा,{'text': 'threat'}
उत्पन्न,{'text': 'posed'}
ढीठ,{'text': 'brash'}
लालची,{'text': 'greedy'}
प्रतिनिधित्व,{'text': 'representing'}
सजा,{'text': 'punished'}
चीनी,{'text': 'chinese'}
नृत्य,{'text': 'choreographed'}
मार्शल,{'text': 'martial'}
कला,{'text': 'arts'}
उत्सव,{'text': 'fest'}
amuses,{'text': 'amuses'}
प्रभाव,{'text': 'influence'}
क्षमा करें,{'text': 'sorry'}
सतह,{'text': 'surface'}
खेद,{'text': 'regretfully'}
मनोरंजन,{'text': 'entertained'}
गियर,{'text': 'geared'}
दिली,{'text': 'heartwarming'}
Underrated,{'text': 'underrated'}
में,{'text': 'contains'}
प्रेरणादायक,{'text': 'inspirational'}
खोज,{'text': 'quest'}
महाकाव्य,{'text': 'epic'}
Carell,{'text': 'carell'}
चित्रित,{'text': 'portraying'}
वर्जिन,{'text': 'virgin'}
Capitalizes,{'text': 'capitalizes'}
ताकत,{'text': 'strengths'}
एंडी,{'text': 'andy'}
stitzer,{'text': 'stitzer'}
आयु वर्ग,{'text': 'aged'}
अकेला,{'text': 'lonely'}
सामाजिक,{'text': 'socializing'}
श्रमिकों,{'text': 'workers'}
Rudd,{'text': 'rudd'}
जे,{'text': 'jay'}
रॉमानी,{'text': 'romany'}
malco,{'text': 'malco'}
कैल,{'text': 'cal'}
रोजेँ,{'text': 'rogen'}
शुरू,{'text': 'initially'}
तंग,{'text': 'tease'}
हल,{'text': 'resolve'}
सहायता,{'text': 'assisting'}
कौमार्य,{'text': 'virginity'}
वयस्कता,{'text': 'adulthood'}
Quintessential,{'text': 'quintessential'}
थोक,{'text': 'bulk'}
प्राप्त,{'text': 'derives'}
भोलेपन,{'text': 'naiveté'}
कच्चे तेल,{'text': 'crude'}
सकल,{'text': 'gross'}
विकासशील,{'text': 'developing'}
दोस्ती,{'text': 'friendships'}
चित्रित,{'text': 'portray'}
रोलिंग,{'text': 'rolling'}
सीटें,{'text': 'seats'}
देखभाल,{'text': 'care'}
Crashers,{'text': 'crashers'}
अश्लील,{'text': 'vulgar'}
झटका,{'text': 'flick'}
याद दिलाया,{'text': 'reminded'}
मैरी,{'text': 'mary'}
समाप्त,{'text': 'finish'}
अद्वितीय,{'text': 'unique'}
पूर्ण,{'text': 'wholly'}
चेक,{'text': 'check'}
जानवर,{'text': 'beast'}
विचित्र,{'text': 'grotesque'}
काल्पनिक,{'text': 'fantasy'}
कहानी,{'text': 'fairytale'}
केन्द्र,{'text': 'centres'}
पौराणिक,{'text': 'mythological'}
अफवाह,{'text': 'rumoured'}
घूमना,{'text': 'wander'}
आधार,{'text': 'grounds'}
lusts,{'text': 'lusts'}
साहसी,{'text': 'daring'}
पाशविकता,{'text': 'bestiality'}
निश्चित,{'text': 'definite'}
निषेध,{'text': 'taboo'}
संभाल,{'text': 'handle'}
केंद्र,{'text': 'centre'}
कल्पना,{'text': 'imagination'}
अंतराल,{'text': 'gaps'}
Borowczyk,{'text': 'borowczyk'}
बहादुर,{'text': 'brave'}
खोलें,{'text': 'open'}
प्रकार,{'text': 'kinds'}
आलोचनाओं,{'text': 'criticisms'}
रेंडी,{'text': 'randy'}
घोड़े,{'text': 'horse'}
माउंट,{'text': 'mount'}
ओपनर,{'text': 'opener'}
विस्मयादिबोधक,{'text': 'exclamation'}
तैयार,{'text': 'prepares'}
दौरे,{'text': 'tour'}
कामुकता,{'text': 'eroticism'}
अपमान,{'text': 'offend'}
20,{'text': '20'}
केवल,{'text': 'merely'}
बहाना,{'text': 'excuse'}
परिभाषित,{'text': 'defining'}
अंतर,{'text': 'difference'}
प्रवृत्ति,{'text': 'instincts'}
नियंत्रण,{'text': 'control'}
कामुकता,{'text': 'sexuality'}
epitomises,{'text': 'epitomises'}
केंद्रीय,{'text': 'central'}
विषयों,{'text': 'themes'}
बुने,{'text': 'weaved'}
Shockingly,{'text': 'shockingly'}
रोगी,{'text': 'morbid'}
इच्छा,{'text': 'lust'}
आलोचना,{'text': 'criticise'}
महत्वपूर्ण,{'text': 'importantly'}
निष्कर्ष,{'text': 'conclusion'}
कुंजी,{'text': 'key'}
रहता,{'text': 'keeps'}
ऊपरी,{'text': 'upper'}
व्यक्ति,{'text': 'persona'}
मजबूत,{'text': 'stark'}
इसके विपरीत,{'text': 'contrast'}
सुनिश्चित,{'text': 'ensure'}
इंतज़ार कर रहा,{'text': 'awaits'}
तैयार,{'text': 'willing'}
टिप्पणी,{'text': 'comment'}
प्रयास,{'text': 'effort'}
